userID,placeID,rating,food_rating,service_rating,latitude_user,longitude_user,smoker,drink_level,dress_preference,ambience,transport,marital_status,hijos,birth_year,interest,personality,religion,activity,color,weight,budget,height,latitude_rest,longitude_rest,name,address,city,state,country,alcohol,smoking_area,dress_code,accessibility,price,Rambience,franchise,area,other_services,Rcuisine,parking_lot,rest_payment_methods,user_payment_methods,age,price_category,frequent_rater,payment_match
U1089,135028,1,1,1,22.162562,-100.99313,true,casual drinker,informal,family,public,single,independent,1990,variety,conformist,Catholic,student,white,54,low,1.6,22.146658,-100.987219,La Virreina,Av. Carranza 830,San Luis Potosi,SLP,Mexico,wine-beer,none,informal,no_accessibility,medium,familiar,f,closed,none,mexican,none,"American_Express, MasterCard-Eurocard, VISA, cash",cash,36,Moderate,True,True
U1089,132951,1,1,1,22.162562,-100.99313,true,casual drinker,informal,family,public,single,independent,1990,variety,conformist,Catholic,student,white,54,low,1.6,22.1544736,-100.9858091,VIPS,NICOLAS ZAPATA 300,San Luis Potosi,San Luis Potosi,Mexico,no_alcohol_served,not permitted,casual,completely,low,familiar,f,closed,none,american,yes,cash,cash,36,Affordable,True,True
U1003,135064,0,0,0,22.119847,-100.946527,false,social drinker,formal,family,public,single,independent,1989,none,hard-worker,Catholic,student,blue,60,low,1.69,22.154687,-100.996617,Restaurante El Chivero S.A. de C.V.,Angel Veral 328 Altamira,San Luis Potosi,SLP,Mexico,no_alcohol_served,none,informal,no_accessibility,high,familiar,f,closed,none,,yes,"MasterCard-Eurocard, VISA, cash",cash,37,Expensive,True,True
U1089,132921,1,1,1,22.162562,-100.99313,true,casual drinker,informal,family,public,single,independent,1990,variety,conformist,Catholic,student,white,54,low,1.6,22.150305,-100.9891337,crudalia,,,,,wine-beer,section,casual,completely,low,quiet,f,open,none,bar,none,cash,cash,36,Affordable,True,True
U1003,132825,2,2,1,22.119847,-100.946527,false,social drinker,formal,family,public,single,independent,1989,none,hard-worker,Catholic,student,blue,60,low,1.69,22.1473922,-100.983092,puesto de tacos,esquina santos degollado y leon guzman,s.l.p.,s.l.p.,mexico,no_alcohol_served,none,informal,completely,low,familiar,f,open,none,mexican,none,cash,cash,37,Affordable,True,True
U1089,132754,1,1,1,22.162562,-100.99313,true,casual drinker,informal,family,public,single,independent,1990,variety,conformist,Catholic,student,white,54,low,1.6,22.1477379,-100.9906163,Cabana Huasteca,Cuauhtemoc 455,San Luis Potosi,S.L.P.,Mexico,no_alcohol_served,none,informal,partially,medium,familiar,f,closed,none,mexican,none,cash,cash,36,Moderate,True,True
U1003,135075,2,2,2,22.119847,-100.946527,false,social drinker,formal,family,public,single,independent,1989,none,hard-worker,Catholic,student,blue,60,low,1.69,22.139573,-100.991564,Mariscos El Pescador,Himno Nacional 2104 Tangamanga,San Luis Potosi,SLP,Mexico,no_alcohol_served,none,informal,no_accessibility,medium,familiar,f,closed,none,seafood,yes,cash,cash,37,Moderate,True,True
U1089,135026,1,1,1,22.162562,-100.99313,true,casual drinker,informal,family,public,single,independent,1990,variety,conformist,Catholic,student,white,54,low,1.6,22.148665,-101.001273,la Cantina,Capitan Caldera No. 420 Tequisqueapan,San Luis Potosi,SLP,Mexico,full_bar,none,informal,no_accessibility,high,familiar,f,closed,none,bar,none,,cash,36,Expensive,True,
U1089,135026,1,1,1,22.162562,-100.99313,true,casual drinker,informal,family,public,single,independent,1990,variety,conformist,Catholic,student,white,54,low,1.6,22.148665,-101.001273,la Cantina,Capitan Caldera No. 420 Tequisqueapan,San Luis Potosi,SLP,Mexico,full_bar,none,informal,no_accessibility,high,familiar,f,closed,none,bar_pub_brewery,none,,cash,36,Expensive,True,
U1003,132862,1,2,2,22.119847,-100.946527,false,social drinker,formal,family,public,single,independent,1989,none,hard-worker,Catholic,student,blue,60,low,1.69,22.1506429,-100.9870148,La Posada del Virrey,Av. V. Carranza,San Luis Potosi,San Luis Potosi,Mexico,wine-beer,none,casual,completely,high,familiar,f,closed,none,international,valet parking,"American_Express, MasterCard-Eurocard, VISA, bank_debit_cards, cash",cash,37,Expensive,True,True
U1089,132872,1,1,1,22.162562,-100.99313,true,casual drinker,informal,family,public,single,independent,1990,variety,conformist,Catholic,student,white,54,low,1.6,22.1735955,-100.9946027,Pizzeria Julios,,s.l.p,mexico,,no_alcohol_served,not permitted,informal,partially,medium,familiar,f,closed,none,american,public,"bank_debit_cards, cash",cash,36,Moderate,True,True
U1089,135085,1,1,1,22.162562,-100.99313,true,casual drinker,informal,family,public,single,independent,1990,variety,conformist,Catholic,student,white,54,low,1.6,22.150802,-100.98268,Tortas Locas Hipocampo,Venustiano Carranza 719 Centro,San Luis Potosi,SLP,Mexico,no_alcohol_served,not permitted,informal,no_accessibility,medium,familiar,f,closed,none,fast_food,public,cash,cash,36,Moderate,True,True
U1003,135041,0,1,1,22.119847,-100.946527,false,social drinker,formal,family,public,single,independent,1989,none,hard-worker,Catholic,student,blue,60,low,1.69,22.15106,-100.977659,Luna Cafe,Francisco I. Madero 215,San Luis Potosi,SLP,Mexico,wine-beer,none,informal,no_accessibility,medium,familiar,f,closed,none,bar,none,cash,cash,37,Moderate,True,True
U1003,135041,0,1,1,22.119847,-100.946527,false,social drinker,formal,family,public,single,independent,1989,none,hard-worker,Catholic,student,blue,60,low,1.69,22.15106,-100.977659,Luna Cafe,Francisco I. Madero 215,San Luis Potosi,SLP,Mexico,wine-beer,none,informal,no_accessibility,medium,familiar,f,closed,none,cafeteria,none,cash,cash,37,Moderate,True,True
U1089,135072,1,1,1,22.162562,-100.99313,true,casual drinker,informal,family,public,single,independent,1990,variety,conformist,Catholic,student,white,54,low,1.6,22.149192,-101.002936,Sushi Itto,Venustiano Carranza 1809 C Polanco,San Luis Potosi,SLP,Mexico,no_alcohol_served,none,informal,no_accessibility,medium,familiar,f,closed,none,japanese,none,"American_Express, MasterCard-Eurocard, VISA, cash",cash,36,Moderate,True,True
U1089,132834,1,1,1,22.162562,-100.99313,true,casual drinker,informal,family,public,single,independent,1990,variety,conformist,Catholic,student,white,54,low,1.6,22.156469,-100.98554,Gorditas Doa Gloria,sevilla y olmedo 715 a,san luis potosi,san luis potosi,mexico,no_alcohol_served,not permitted,casual,no_accessibility,low,familiar,f,closed,none,mexican,public,cash,cash,36,Affordable,True,True
U1003,132937,2,2,1,22.119847,-100.946527,false,social drinker,formal,family,public,single,independent,1989,none,hard-worker,Catholic,student,blue,60,low,1.69,22.1500193,-100.9799203,rockabilly ,agustin de iturbide,san luis potosi,san luis potosi,mexico,full_bar,section,informal,completely,low,quiet,f,closed,variety,bar,none,cash,cash,37,Affordable,True,True
U1089,132875,1,1,1,22.162562,-100.99313,true,casual drinker,informal,family,public,single,independent,1990,variety,conformist,Catholic,student,white,54,low,1.6,22.1499013,-100.9937793,shi ro ie,,,,,wine-beer,section,informal,no_accessibility,high,familiar,t,open,internet,japanese,valet parking,"American_Express, MasterCard-Eurocard, VISA, bank_debit_cards, cash",cash,36,Expensive,True,True
U1089,135038,0,0,0,22.162562,-100.99313,true,casual drinker,informal,family,public,single,independent,1990,variety,conformist,Catholic,student,white,54,low,1.6,22.155651,-100.977767,Restaurant la Chalita,Guajardo Sn San Luis Potosi Centro,San Luis Potosi,SLP,Mexico,no_alcohol_served,section,informal,no_accessibility,medium,familiar,f,closed,none,,none,cash,cash,36,Moderate,True,True
U1003,132922,2,2,2,22.119847,-100.946527,false,social drinker,formal,family,public,single,independent,1989,none,hard-worker,Catholic,student,blue,60,low,1.69,22.1511348,-100.9823115,cafe punta del cielo,,,,,no_alcohol_served,permitted,formal,completely,medium,familiar,f,closed,none,cafeteria,none,cash,cash,37,Moderate,True,True
U1091,132825,0,1,1,22.154677,-100.949013,false,casual drinker,no preference,family,car owner,single,independent,1989,eco-friendly,thrifty-protector,none,student,red,40,low,1.7,22.1473922,-100.983092,puesto de tacos,esquina santos degollado y leon guzman,s.l.p.,s.l.p.,mexico,no_alcohol_served,none,informal,completely,low,familiar,f,open,none,mexican,none,cash,cash,37,Affordable,True,True
U1091,135075,2,2,2,22.154677,-100.949013,false,casual drinker,no preference,family,car owner,single,independent,1989,eco-friendly,thrifty-protector,none,student,red,40,low,1.7,22.139573,-100.991564,Mariscos El Pescador,Himno Nacional 2104 Tangamanga,San Luis Potosi,SLP,Mexico,no_alcohol_served,none,informal,no_accessibility,medium,familiar,f,closed,none,seafood,yes,cash,cash,37,Moderate,True,True
U1089,135079,0,0,0,22.162562,-100.99313,true,casual drinker,informal,family,public,single,independent,1990,variety,conformist,Catholic,student,white,54,low,1.6,22.156376,-100.998355,Koye Sushi,Nereo Rodriguez Barragan 450 E Centro,San Luis Potosi,SLP,Mexico,no_alcohol_served,none,informal,no_accessibility,high,familiar,f,closed,none,chinese,none,"American_Express, cash",cash,36,Expensive,True,True
U1003,132723,2,2,1,22.119847,-100.946527,false,social drinker,formal,family,public,single,independent,1989,none,hard-worker,Catholic,student,blue,60,low,1.69,22.1489337,-101.019845,Gordas de morales,,,San Luis Potosi,Mexico,full_bar,section,informal,completely,medium,familiar,f,closed,none,mexican,public,"VISA, cash",cash,37,Moderate,True,True
U1091,132861,1,1,1,22.154677,-100.949013,false,casual drinker,no preference,family,car owner,single,independent,1989,eco-friendly,thrifty-protector,none,student,red,40,low,1.7,22.1480965,-101.0173023,Carls Jr,Av. V. Carranza,San Luis Potosi,San Luis Potosi,Mexico,no_alcohol_served,not permitted,informal,completely,medium,familiar,t,closed,none,burgers,yes,"American_Express, MasterCard-Eurocard, VISA, bank_debit_cards, cash",cash,37,Moderate,True,True
U1003,132755,2,2,1,22.119847,-100.946527,false,social drinker,formal,family,public,single,independent,1989,none,hard-worker,Catholic,student,blue,60,low,1.69,22.153324,-101.0195459,La Estrella de Dimas,Av. de los Pintores,San Luis Potosi,S.L.P.,Mexico,no_alcohol_served,none,informal,partially,medium,familiar,f,closed,variety,mexican,public,"American_Express, VISA, bank_debit_cards, cash",cash,37,Moderate,True,True
U1091,132875,1,2,2,22.154677,-100.949013,false,casual drinker,no preference,family,car owner,single,independent,1989,eco-friendly,thrifty-protector,none,student,red,40,low,1.7,22.1499013,-100.9937793,shi ro ie,,,,,wine-beer,section,informal,no_accessibility,high,familiar,t,open,internet,japanese,valet parking,"American_Express, MasterCard-Eurocard, VISA, bank_debit_cards, cash",cash,37,Expensive,True,True
U1003,135080,2,1,2,22.119847,-100.946527,false,social drinker,formal,family,public,single,independent,1989,none,hard-worker,Catholic,student,blue,60,low,1.69,22.145008,-100.997969,los Toneles,Estatuto Juridico 1040 Burocratas,San Luis Potosi,SLP,Mexico,no_alcohol_served,section,informal,no_accessibility,high,familiar,f,closed,none,,none,"American_Express, MasterCard-Eurocard, VISA, cash",cash,37,Expensive,True,True
U1091,135086,1,1,1,22.154677,-100.949013,false,casual drinker,no preference,family,car owner,single,independent,1989,eco-friendly,thrifty-protector,none,student,red,40,low,1.7,22.141421,-101.013955,Mcdonalds Parque Tangamanga,Lateral Salvador Nava Martinez 3145,San Luis Potosi,SLP,Mexico,no_alcohol_served,not permitted,informal,no_accessibility,medium,familiar,t,closed,none,burgers,yes,"MasterCard-Eurocard, VISA, cash",cash,37,Moderate,True,True
U1091,135086,1,1,1,22.154677,-100.949013,false,casual drinker,no preference,family,car owner,single,independent,1989,eco-friendly,thrifty-protector,none,student,red,40,low,1.7,22.141421,-101.013955,Mcdonalds Parque Tangamanga,Lateral Salvador Nava Martinez 3145,San Luis Potosi,SLP,Mexico,no_alcohol_served,not permitted,informal,no_accessibility,medium,familiar,t,closed,none,fast_food,yes,"MasterCard-Eurocard, VISA, cash",cash,37,Moderate,True,True
U1003,135079,2,2,2,22.119847,-100.946527,false,social drinker,formal,family,public,single,independent,1989,none,hard-worker,Catholic,student,blue,60,low,1.69,22.156376,-100.998355,Koye Sushi,Nereo Rodriguez Barragan 450 E Centro,San Luis Potosi,SLP,Mexico,no_alcohol_served,none,informal,no_accessibility,high,familiar,f,closed,none,chinese,none,"American_Express, cash",cash,37,Expensive,True,True
U1027,135066,0,0,0,22.16515,-100.987015,true,social drinker,no preference,,public,single,independent,1989,retro,thrifty-protector,Catholic,student,purple,60,low,1.65,22.16835,-100.972466,Restaurante Guerra,20 de Noviembre 1817 Tlaxcala,San Luis Potosi,SLP,Mexico,wine-beer,section,informal,no_accessibility,high,familiar,f,closed,none,,yes,"MasterCard-Eurocard, VISA, cash",cash,37,Expensive,True,True
U1091,135080,0,1,1,22.154677,-100.949013,false,casual drinker,no preference,family,car owner,single,independent,1989,eco-friendly,thrifty-protector,none,student,red,40,low,1.7,22.145008,-100.997969,los Toneles,Estatuto Juridico 1040 Burocratas,San Luis Potosi,SLP,Mexico,no_alcohol_served,section,informal,no_accessibility,high,familiar,f,closed,none,,none,"American_Express, MasterCard-Eurocard, VISA, cash",cash,37,Expensive,True,True
U1027,132921,1,1,1,22.16515,-100.987015,true,social drinker,no preference,,public,single,independent,1989,retro,thrifty-protector,Catholic,student,purple,60,low,1.65,22.150305,-100.9891337,crudalia,,,,,wine-beer,section,casual,completely,low,quiet,f,open,none,bar,none,cash,cash,37,Affordable,True,True
U1091,132572,2,2,2,22.154677,-100.949013,false,casual drinker,no preference,family,car owner,single,independent,1989,eco-friendly,thrifty-protector,none,student,red,40,low,1.7,22.1416471,-100.9927118,Cafe Chaires,,San Luis Potosi,San Luis Potosi,Mexico,no_alcohol_served,not permitted,informal,completely,low,familiar,f,closed,none,cafeteria,yes,cash,cash,37,Affordable,True,True
U1027,135052,1,1,1,22.16515,-100.987015,true,social drinker,no preference,,public,single,independent,1989,retro,thrifty-protector,Catholic,student,purple,60,low,1.65,22.150981,-100.977412,La Cantina Restaurante,Ignacio Aldama 300 Centro,San Luis Potosi,SLP,Mexico,full_bar,none,informal,no_accessibility,high,familiar,f,closed,none,bar,none,"MasterCard-Eurocard, VISA, cash",cash,37,Expensive,True,True
U1027,135052,1,1,1,22.16515,-100.987015,true,social drinker,no preference,,public,single,independent,1989,retro,thrifty-protector,Catholic,student,purple,60,low,1.65,22.150981,-100.977412,La Cantina Restaurante,Ignacio Aldama 300 Centro,San Luis Potosi,SLP,Mexico,full_bar,none,informal,no_accessibility,high,familiar,f,closed,none,bar_pub_brewery,none,"MasterCard-Eurocard, VISA, cash",cash,37,Expensive,True,True
U1091,132884,2,2,2,22.154677,-100.949013,false,casual drinker,no preference,family,car owner,single,independent,1989,eco-friendly,thrifty-protector,none,student,red,40,low,1.7,22.1395776,-101.0278863,dairy queen,,,,,no_alcohol_served,none,informal,completely,low,familiar,f,closed,none,,none,,cash,37,Affordable,True,
U1091,135035,1,1,1,22.154677,-100.949013,false,casual drinker,no preference,family,car owner,single,independent,1989,eco-friendly,thrifty-protector,none,student,red,40,low,1.7,22.145813,-101.018032,El Mundo de la Pasta,Rio Papaloapan 265 Lomas de San Luis (3),San Luis Potosi,SLP,Mexico,no_alcohol_served,section,informal,no_accessibility,high,familiar,f,closed,none,italian,yes,"American_Express, MasterCard-Eurocard, VISA, cash",cash,37,Expensive,True,True
U1027,132937,1,1,1,22.16515,-100.987015,true,social drinker,no preference,,public,single,independent,1989,retro,thrifty-protector,Catholic,student,purple,60,low,1.65,22.1500193,-100.9799203,rockabilly ,agustin de iturbide,san luis potosi,san luis potosi,mexico,full_bar,section,informal,completely,low,quiet,f,closed,variety,bar,none,cash,cash,37,Affordable,True,True
U1027,132951,1,1,1,22.16515,-100.987015,true,social drinker,no preference,,public,single,independent,1989,retro,thrifty-protector,Catholic,student,purple,60,low,1.65,22.1544736,-100.9858091,VIPS,NICOLAS ZAPATA 300,San Luis Potosi,San Luis Potosi,Mexico,no_alcohol_served,not permitted,casual,completely,low,familiar,f,closed,none,american,yes,cash,cash,37,Affordable,True,True
U1027,132925,1,1,1,22.16515,-100.987015,true,social drinker,no preference,,public,single,independent,1989,retro,thrifty-protector,Catholic,student,purple,60,low,1.65,22.1534997,-100.976243,el pueblito,,,,,wine-beer,not permitted,informal,completely,medium,familiar,f,closed,none,mexican,none,cash,cash,37,Moderate,True,True
U1027,132872,1,1,1,22.16515,-100.987015,true,social drinker,no preference,,public,single,independent,1989,retro,thrifty-protector,Catholic,student,purple,60,low,1.65,22.1735955,-100.9946027,Pizzeria Julios,,s.l.p,mexico,,no_alcohol_served,not permitted,informal,partially,medium,familiar,f,closed,none,american,public,"bank_debit_cards, cash",cash,37,Moderate,True,True
U1027,132875,1,1,1,22.16515,-100.987015,true,social drinker,no preference,,public,single,independent,1989,retro,thrifty-protector,Catholic,student,purple,60,low,1.65,22.1499013,-100.9937793,shi ro ie,,,,,wine-beer,section,informal,no_accessibility,high,familiar,t,open,internet,japanese,valet parking,"American_Express, MasterCard-Eurocard, VISA, bank_debit_cards, cash",cash,37,Expensive,True,True
U1027,135085,1,1,1,22.16515,-100.987015,true,social drinker,no preference,,public,single,independent,1989,retro,thrifty-protector,Catholic,student,purple,60,low,1.65,22.150802,-100.98268,Tortas Locas Hipocampo,Venustiano Carranza 719 Centro,San Luis Potosi,SLP,Mexico,no_alcohol_served,not permitted,informal,no_accessibility,medium,familiar,f,closed,none,fast_food,public,cash,cash,37,Moderate,True,True
U1027,135042,1,1,1,22.16515,-100.987015,true,social drinker,no preference,,public,single,independent,1989,retro,thrifty-protector,Catholic,student,purple,60,low,1.65,22.159357,-100.973411,Restaurant Oriental Express,Tangamanga 7 Tangamanga,San Luis Potosi,SLP,Mexico,no_alcohol_served,none,informal,no_accessibility,medium,familiar,f,closed,none,chinese,none,cash,cash,37,Moderate,True,True
U1027,135062,1,1,1,22.16515,-100.987015,true,social drinker,no preference,,public,single,independent,1989,retro,thrifty-protector,Catholic,student,purple,60,low,1.65,22.153703,-100.979033,Restaurante El Cielo Potosino,Julian de Los Reyes 400 Centro,San Luis Potosi,SLP,Mexico,no_alcohol_served,none,informal,no_accessibility,medium,familiar,f,closed,none,,yes,cash,cash,37,Moderate,True,True
U1029,135047,1,1,1,22.151796,-100.989075,true,casual drinker,formal,family,public,single,independent,1990,variety,conformist,Catholic,student,white,58,low,1.6,22.150921,-100.993828,Restaurante Casa de las Flores,General Mariano Arista 1205 Barrio de Tequisquiap,San Luis Potosi,SLP,Mexico,wine-beer,section,informal,no_accessibility,high,familiar,f,closed,none,,yes,"MasterCard-Eurocard, VISA, cash",cash,36,Expensive,True,True
U1029,135059,2,1,1,22.151796,-100.989075,true,casual drinker,formal,family,public,single,independent,1990,variety,conformist,Catholic,student,white,58,low,1.6,22.145108,-100.989547,Restaurant Bar Hacienda los Martinez,Santos Degollado 745 los Alamitos,San Luis Potosi,SLP,Mexico,wine-beer,section,informal,no_accessibility,medium,familiar,f,closed,none,bar,yes,cash,cash,36,Moderate,True,True
U1029,132937,1,1,1,22.151796,-100.989075,true,casual drinker,formal,family,public,single,independent,1990,variety,conformist,Catholic,student,white,58,low,1.6,22.1500193,-100.9799203,rockabilly ,agustin de iturbide,san luis potosi,san luis potosi,mexico,full_bar,section,informal,completely,low,quiet,f,closed,variety,bar,none,cash,cash,36,Affordable,True,True
U1029,135085,1,1,1,22.151796,-100.989075,true,casual drinker,formal,family,public,single,independent,1990,variety,conformist,Catholic,student,white,58,low,1.6,22.150802,-100.98268,Tortas Locas Hipocampo,Venustiano Carranza 719 Centro,San Luis Potosi,SLP,Mexico,no_alcohol_served,not permitted,informal,no_accessibility,medium,familiar,f,closed,none,fast_food,public,cash,cash,36,Moderate,True,True
U1029,132834,0,1,0,22.151796,-100.989075,true,casual drinker,formal,family,public,single,independent,1990,variety,conformist,Catholic,student,white,58,low,1.6,22.156469,-100.98554,Gorditas Doa Gloria,sevilla y olmedo 715 a,san luis potosi,san luis potosi,mexico,no_alcohol_served,not permitted,casual,no_accessibility,low,familiar,f,closed,none,mexican,public,cash,cash,36,Affordable,True,True
U1029,132754,0,0,0,22.151796,-100.989075,true,casual drinker,formal,family,public,single,independent,1990,variety,conformist,Catholic,student,white,58,low,1.6,22.1477379,-100.9906163,Cabana Huasteca,Cuauhtemoc 455,San Luis Potosi,S.L.P.,Mexico,no_alcohol_served,none,informal,partially,medium,familiar,f,closed,none,mexican,none,cash,cash,36,Moderate,True,True
U1029,132825,1,1,0,22.151796,-100.989075,true,casual drinker,formal,family,public,single,independent,1990,variety,conformist,Catholic,student,white,58,low,1.6,22.1473922,-100.983092,puesto de tacos,esquina santos degollado y leon guzman,s.l.p.,s.l.p.,mexico,no_alcohol_served,none,informal,completely,low,familiar,f,open,none,mexican,none,cash,cash,36,Affordable,True,True
U1029,132921,1,1,1,22.151796,-100.989075,true,casual drinker,formal,family,public,single,independent,1990,variety,conformist,Catholic,student,white,58,low,1.6,22.150305,-100.9891337,crudalia,,,,,wine-beer,section,casual,completely,low,quiet,f,open,none,bar,none,cash,cash,36,Affordable,True,True
U1029,132862,1,1,1,22.151796,-100.989075,true,casual drinker,formal,family,public,single,independent,1990,variety,conformist,Catholic,student,white,58,low,1.6,22.1506429,-100.9870148,La Posada del Virrey,Av. V. Carranza,San Luis Potosi,San Luis Potosi,Mexico,wine-beer,none,casual,completely,high,familiar,f,closed,none,international,valet parking,"American_Express, MasterCard-Eurocard, VISA, bank_debit_cards, cash",cash,36,Expensive,True,True
U1029,132922,1,1,1,22.151796,-100.989075,true,casual drinker,formal,family,public,single,independent,1990,variety,conformist,Catholic,student,white,58,low,1.6,22.1511348,-100.9823115,cafe punta del cielo,,,,,no_alcohol_served,permitted,formal,completely,medium,familiar,f,closed,none,cafeteria,none,cash,cash,36,Moderate,True,True
U1086,135063,1,1,1,22.157281,-100.98444,false,social drinker,no preference,family,car owner,single,independent,1991,variety,hunter-ostentatious,Catholic,student,red,49,medium,1.59,22.156724,-100.975556,Restaurante Alhondiga,Alhondiga 62 Centro,San Luis Potosi,SLP,Mexico,no_alcohol_served,none,informal,no_accessibility,medium,familiar,f,closed,none,,none,cash,"VISA, bank_debit_cards, cash",35,Moderate,True,True
U1086,132921,1,1,1,22.157281,-100.98444,false,social drinker,no preference,family,car owner,single,independent,1991,variety,hunter-ostentatious,Catholic,student,red,49,medium,1.59,22.150305,-100.9891337,crudalia,,,,,wine-beer,section,casual,completely,low,quiet,f,open,none,bar,none,cash,"VISA, bank_debit_cards, cash",35,Affordable,True,True
U1086,135085,2,1,1,22.157281,-100.98444,false,social drinker,no preference,family,car owner,single,independent,1991,variety,hunter-ostentatious,Catholic,student,red,49,medium,1.59,22.150802,-100.98268,Tortas Locas Hipocampo,Venustiano Carranza 719 Centro,San Luis Potosi,SLP,Mexico,no_alcohol_served,not permitted,informal,no_accessibility,medium,familiar,f,closed,none,fast_food,public,cash,"VISA, bank_debit_cards, cash",35,Moderate,True,True
U1086,132922,2,1,2,22.157281,-100.98444,false,social drinker,no preference,family,car owner,single,independent,1991,variety,hunter-ostentatious,Catholic,student,red,49,medium,1.59,22.1511348,-100.9823115,cafe punta del cielo,,,,,no_alcohol_served,permitted,formal,completely,medium,familiar,f,closed,none,cafeteria,none,cash,"VISA, bank_debit_cards, cash",35,Moderate,True,True
U1086,132937,2,0,1,22.157281,-100.98444,false,social drinker,no preference,family,car owner,single,independent,1991,variety,hunter-ostentatious,Catholic,student,red,49,medium,1.59,22.1500193,-100.9799203,rockabilly ,agustin de iturbide,san luis potosi,san luis potosi,mexico,full_bar,section,informal,completely,low,quiet,f,closed,variety,bar,none,cash,"VISA, bank_debit_cards, cash",35,Affordable,True,True
U1086,135045,2,2,2,22.157281,-100.98444,false,social drinker,no preference,family,car owner,single,independent,1991,variety,hunter-ostentatious,Catholic,student,red,49,medium,1.59,22.151189,-100.98179,Restaurante la Gran Via,Venustiano Carranza 560 Centro,San Luis Potosi,SLP,Mexico,wine-beer,none,casual,no_accessibility,high,familiar,f,closed,none,,yes,"American_Express, MasterCard-Eurocard, VISA, cash","VISA, bank_debit_cards, cash",35,Expensive,True,True
U1086,135041,2,2,2,22.157281,-100.98444,false,social drinker,no preference,family,car owner,single,independent,1991,variety,hunter-ostentatious,Catholic,student,red,49,medium,1.59,22.15106,-100.977659,Luna Cafe,Francisco I. Madero 215,San Luis Potosi,SLP,Mexico,wine-beer,none,informal,no_accessibility,medium,familiar,f,closed,none,bar,none,cash,"VISA, bank_debit_cards, cash",35,Moderate,True,True
U1086,135041,2,2,2,22.157281,-100.98444,false,social drinker,no preference,family,car owner,single,independent,1991,variety,hunter-ostentatious,Catholic,student,red,49,medium,1.59,22.15106,-100.977659,Luna Cafe,Francisco I. Madero 215,San Luis Potosi,SLP,Mexico,wine-beer,none,informal,no_accessibility,medium,familiar,f,closed,none,cafeteria,none,cash,"VISA, bank_debit_cards, cash",35,Moderate,True,True
U1086,135060,1,1,1,22.157281,-100.98444,false,social drinker,no preference,family,car owner,single,independent,1991,variety,hunter-ostentatious,Catholic,student,red,49,medium,1.59,22.156883,-100.978485,Restaurante Marisco Sam,Ignacio Allende 785 Centro,San Luis Potosi,SLP,Mexico,no_alcohol_served,none,informal,no_accessibility,medium,familiar,f,closed,none,seafood,none,cash,"VISA, bank_debit_cards, cash",35,Moderate,True,True
U1086,132951,1,1,1,22.157281,-100.98444,false,social drinker,no preference,family,car owner,single,independent,1991,variety,hunter-ostentatious,Catholic,student,red,49,medium,1.59,22.1544736,-100.9858091,VIPS,NICOLAS ZAPATA 300,San Luis Potosi,San Luis Potosi,Mexico,no_alcohol_served,not permitted,casual,completely,low,familiar,f,closed,none,american,yes,cash,"VISA, bank_debit_cards, cash",35,Affordable,True,True
U1019,132921,0,0,0,22.153385,-100.975294,false,casual drinker,no preference,family,public,single,independent,1989,variety,thrifty-protector,Catholic,student,purple,59,medium,1.6,22.150305,-100.9891337,crudalia,,,,,wine-beer,section,casual,completely,low,quiet,f,open,none,bar,none,cash,cash,37,Affordable,True,True
U1019,132834,0,0,0,22.153385,-100.975294,false,casual drinker,no preference,family,public,single,independent,1989,variety,thrifty-protector,Catholic,student,purple,59,medium,1.6,22.156469,-100.98554,Gorditas Doa Gloria,sevilla y olmedo 715 a,san luis potosi,san luis potosi,mexico,no_alcohol_served,not permitted,casual,no_accessibility,low,familiar,f,closed,none,mexican,public,cash,cash,37,Affordable,True,True
U1137,132951,2,2,2,22.144803,-100.944623,false,social drinker,formal,family,public,single,independent,1989,eco-friendly,hard-worker,Catholic,student,blue,72,low,1.78,22.1544736,-100.9858091,VIPS,NICOLAS ZAPATA 300,San Luis Potosi,San Luis Potosi,Mexico,no_alcohol_served,not permitted,casual,completely,low,familiar,f,closed,none,american,yes,cash,cash,37,Affordable,True,True
U1019,135062,0,0,0,22.153385,-100.975294,false,casual drinker,no preference,family,public,single,independent,1989,variety,thrifty-protector,Catholic,student,purple,59,medium,1.6,22.153703,-100.979033,Restaurante El Cielo Potosino,Julian de Los Reyes 400 Centro,San Luis Potosi,SLP,Mexico,no_alcohol_served,none,informal,no_accessibility,medium,familiar,f,closed,none,,yes,cash,cash,37,Moderate,True,True
U1019,135086,0,0,0,22.153385,-100.975294,false,casual drinker,no preference,family,public,single,independent,1989,variety,thrifty-protector,Catholic,student,purple,59,medium,1.6,22.141421,-101.013955,Mcdonalds Parque Tangamanga,Lateral Salvador Nava Martinez 3145,San Luis Potosi,SLP,Mexico,no_alcohol_served,not permitted,informal,no_accessibility,medium,familiar,t,closed,none,burgers,yes,"MasterCard-Eurocard, VISA, cash",cash,37,Moderate,True,True
U1019,135086,0,0,0,22.153385,-100.975294,false,casual drinker,no preference,family,public,single,independent,1989,variety,thrifty-protector,Catholic,student,purple,59,medium,1.6,22.141421,-101.013955,Mcdonalds Parque Tangamanga,Lateral Salvador Nava Martinez 3145,San Luis Potosi,SLP,Mexico,no_alcohol_served,not permitted,informal,no_accessibility,medium,familiar,t,closed,none,fast_food,yes,"MasterCard-Eurocard, VISA, cash",cash,37,Moderate,True,True
